c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,obj
0,0,0,1,-0.00784128,-0.0060804,-0.486667,-0.575,-3748,-0.467115,-0.26189,-21217600
0,1,0,0,-0.00897868,-0.00881916,-0.498333,3754660,1,0.4011,0.249394,1.00E+20
0,1,0,1,-0.00900236,-0.00610219,-0.530667,34461700,1,11.8598,2.82065,1.00E+20
0,1,0,1,-0.00639369,-0.00868392,-0.176333,197012000,1,72.5174,14.6629,1.00E+20
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,0.00305577,-0.000166471,-0.566,-0.125,-1576,-0.539874,-0.317353,-5465670
0,1,0,1,-0.00986659,-0.010101,-0.436,176946000,1,65.0295,12.8644,1.00E+20
0,1,0,0,-0.00967624,-0.00828917,-0.584667,-0.475,-2806,-0.27792,-0.22528,-20002000
0,1,0,1,-0.0073996,-0.00919509,-0.491667,9655580,1,2.6031,1.28065,1.00E+20
0,1,0,1,-0.00980453,-0.00939349,-0.135333,1.36787E+11,1,51042.6,9249.14,1.00E+20
0,1,0,0,-0.00838643,-0.00310585,-0.568333,-0.65,-4487,-0.485654,-0.302959,-25370000
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00966712,-0.0095798,-0.551333,3509170,1,0.30949,0.2753,1.00E+20
0,0,0,0,-0.00358423,-0.0092415,-0.386,9464060,1,2.53163,0.358845,1.00E+20
0,1,0,1,-0.00877773,-0.002401,-0.524667,11636100,1,3.34216,1.1514,1.00E+20
0,1,0,0,-0.00640817,-0.00272031,-0.544333,-0.65,-4538,-0.473004,-0.324992,-26338900
0,0,0,0,-0.0059152,-0.00505891,-0.522,-0.65,-4402,-0.482827,-0.311296,-24941800
0,1,0,1,-0.00124258,-0.00702352,-0.394,20797900,1,6.76101,2.21638,1.00E+20
0,1,0,0,-0.00988289,-0.00962944,-0.543333,2.625,-276.5,0.28179,0.123139,1.00E+20
0,1,0,0,-0.010101,-0.010101,-0.530667,4459750,1,0.66421,0.444265,1.00E+20
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.0053192,-0.00924135,-0.471667,-0.475,-2877,-0.351765,-0.232096,-18547700
0,1,0,1,-0.00859916,-0.010101,-0.567,4960730,1,0.85116,0.606341,1.00E+20
0,1,0,1,-0.00964229,-0.00810673,-0.467333,225950000,1,83.3161,16.074,1.00E+20
0,1,0,1,-0.009806,-0.00931965,-0.141,2713700000,1,1011.65,186.069,1.00E+20
0,1,0,1,-0.00878549,-0.00783621,-0.533667,7911760,1,1.95237,1.01169,1.00E+20
0,1,0,1,-0.00855516,-0.00883944,-0.522333,6614330,1,1.46822,0.778838,1.00E+20
0,1,0,1,-0.00878177,-0.00664176,-0.529333,-0.525,-3299.5,-0.384233,-0.249761,-20964600
0,1,0,0,-0.00943632,-0.00892053,-0.518667,5663590,1,1.11344,0.668074,1.00E+20
0,1,0,1,-0.00372238,-0.00704851,-0.468667,5120720,1,0.91086,1.13811,1.00E+20
0,1,0,1,-0.0086093,-0.010101,-0.577667,-0.25,-1910,-0.191165,-0.130337,-13083400
0,0,0,1,0.0189957,-0.00352164,-0.539667,4454170,1,0.66213,0.316735,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00764573,-0.00821591,-0.368,4169790,-199.5,0.55601,0.120536,1.00E+20
0,1,0,1,-0.00926083,-0.00883799,-0.601667,-0.675,-4887,-0.502712,-0.323356,-27086600
0,1,0,0,-0.00988327,-0.00858737,-0.546,-0.575,-3569.5,-0.392189,-0.270837,-22806500
0,1,0,0,-0.00966088,-0.00846323,-0.529333,3769400,1,0.4066,0.261078,1.00E+20
0,1,0,0,-0.00877135,-0.010101,-0.517333,0.25,-1135,0.0505,-0.0541611,-6516330
0,0,0,1,-0.00640896,-0.00481252,-0.544667,-0.05,-1426,0.44774,-0.181184,-14407800
0,1,0,0,-0.010101,-0.00924806,-0.593,-0.55,-3426,-0.324416,-0.2798,-24101300
0,1,0,0,-0.00630699,-0.000667111,-0.503,3844280,1,0.43454,0.273586,1.00E+20
0,1,0,1,-0.00972027,-0.00993232,0.116,31977200000,1,11931.7,2163.6,1.00E+20
0,1,0,0,-0.00880518,-0.00714922,-0.557,-0.65,-4416.5,-0.464996,-0.310988,-25901400
0,1,0,1,-0.00399577,-0.0053052,-0.589667,3453190,1,0.2886,0.256058,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00786874,-0.00976665,-0.505,-0.2,-1716,-0.179073,-0.120325,-11229900
0,1,0,1,-0.010101,-0.00961043,-0.543333,-0.55,-3355.5,-0.376582,-0.255868,-21675400
0,1,0,0,-0.00341792,-0.00805212,-0.401333,5084380,1,0.8973,0.37695,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.010101,-0.010101,-0.518667,5761240,1,1.14988,0.798477,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00987305,-0.00983435,-0.476667,3975450,1,0.48349,0.359141,1.00E+20
0,0,0,1,-0.00492562,-0.00920367,-0.488667,-0.1,-1488,-0.247161,-0.168308,-8088890
0,1,0,1,-0.00831913,-0.00887292,-0.509,10036600,1,2.7453,1.33076,1.00E+20
0,0,0,1,0.0100703,-0.00291338,-0.505,1769700,1,-0.339616,-0.131521,1.00E+20
0,1,0,1,-0.0077257,-0.00969388,0.434333,33687700000,1,12570,2279.7,1.00E+20
0,1,0,1,-0.00467765,-0.00664007,0.506,74984000000,1,27980.2,5072.33,1.00E+20
0,1,0,1,0.00344441,-0.00514112,0.141667,1964920000,1,732.233,134.985,1.00E+20
0,0,0,1,-0.000164897,-0.00419841,-0.577,-0.45,-2680,-0.489888,-0.234734,-13303500
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.0059379,-0.00966355,-0.530333,4689570,1,0.74997,0.528913,1.00E+20
0,1,0,0,-0.00945017,-0.00861702,-0.551,-0.45,-2706,-0.301717,-0.207321,-18444100
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,0.0167855,-0.00911651,-0.499333,2263060,1,-0.155511,-0.0251915,1.00E+20
0,1,0,1,-0.00887367,-0.0084005,-0.37,876868000,1,326.214,60.3145,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00881453,-0.00882724,-0.568333,-0.475,-2952.5,-0.317815,-0.22866,-20182900
0,1,0,0,-0.00989031,-0.00597716,-0.597667,-0.7,-5469,-0.506577,-0.365665,-30569300
0,1,0,1,-0.00931207,-0.00999723,-0.279333,197516000,1,72.7055,14.4022,1.00E+20
0,1,0,1,-0.00105117,-0.00729062,-0.438,5247710,1,0.95825,0.639882,1.00E+20
0,0,0,1,0.0104907,0.00585042,-0.489667,1430210,1,-0.466299,-0.0590754,1.00E+20
0,1,0,1,-0.00195858,-0.00583079,-0.517667,-0.1,-1511.5,-0.242479,-0.169757,-8370630
0,0,0,0,-0.00274753,-0.00976885,-0.5,-0.275,-1952,-0.340709,-0.206801,-11020400
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,0,-0.00696126,-0.00141628,-0.496667,-0.425,-2610.5,-0.377174,-0.189216,-15685200
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,0.0291113,-0.00956315,-0.477333,1721680,1,-0.357534,-0.086979,1.00E+20
0,1,0,1,-0.00946679,-0.00455569,-0.591667,0.25,-1147.5,0.33624,-0.0794932,-8508560
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00960293,-0.00989987,0.324333,38665500000,1,14427.5,2615.37,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00866865,-0.00924145,-0.173667,222622000,1,82.0742,16.4354,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,-0.00542221,-0.00985755,-0.289333,3533070,1,0.31841,0.161948,1.00E+20
0,1,0,1,-0.00844433,-0.00894727,-0.420333,28509800,1,9.6388,2.76803,1.00E+20
0,1,0,1,-0.008132,-0.0084005,-0.536,-0.575,-3676.5,-0.406464,-0.274012,-23088600
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00765039,-0.00672162,-0.507667,4249970,-28,0.58593,0.199683,1.00E+20
0,1,0,1,-0.00878777,-0.00882348,-0.536333,0.075,-1251,0.05854,-0.0747101,-8148310
0,1,0,0,-0.000965411,-0.00777751,-0.351333,4616760,1,0.7228,0.235649,1.00E+20
0,1,0,1,-0.0055314,-0.00490769,-0.540333,4734830,1,0.76686,0.495254,1.00E+20
0,1,0,1,-0.00858985,-0.00297218,-0.557333,-0.3,-2093.5,-0.27302,-0.140519,-13476600
0,1,0,0,-0.00780324,-0.0059046,-0.462,2.525,-308.5,0.20481,0.0954915,1.00E+20
0,1,0,1,-0.00856989,-0.00663668,-0.537,6525470,1,1.43506,0.772989,1.00E+20
0,1,0,1,-0.00942035,-0.00981807,-0.483,3828790,1,0.42876,0.273852,1.00E+20
0,1,0,1,-0.00831005,-0.00715133,-0.501333,0.325,-1075.5,0.07033,-0.0519399,-5820880
0,1,0,1,0.00430539,-0.00825176,-0.405333,6629200,1,1.47377,0.725481,1.00E+20
0,1,0,1,-0.010101,-0.00987428,-0.434,6269900,1,1.33969,0.770753,1.00E+20
0,1,0,1,-0.00939858,-0.00941989,0.521,1.01017E+11,1,37694.8,6832.03,1.00E+20
0,1,0,1,-0.00946533,-0.0072663,-0.588,1.925,-421.5,0.81696,0.106167,1.00E+20
0,1,0,1,-0.00859058,-0.00363886,0.109667,59586900000,1,22234.6,4030.84,1.00E+20
0,1,0,1,-0.00718812,-0.00942671,-0.498333,9124630,1,2.40497,1.17748,1.00E+20
0,1,0,0,-0.00833162,-0.00611953,-0.519667,0.5,-919.5,0.81751,-0.0769841,-6238050
0,1,0,1,-0.00899284,-0.00548219,0.393,1.19527E+12,1,446027,80810.5,1.00E+20
0,1,0,1,-0.00611202,-0.00744085,-0.513333,4675900,1,0.74487,0.496697,1.00E+20
0,0,0,1,-0.0053138,-0.00928816,-0.47,3211500,-203.5,0.19841,0.116921,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.000267951,-0.00578434,-0.356333,1.15,-602.5,0.28656,-0.0769993,1.00E+20
0,1,0,0,-0.00918998,-0.00983631,-0.477,0.375,-1016.5,0.08329,-0.0437937,-5073200
0,1,0,1,-0.010101,-0.00931555,-0.573,12748700,1,3.75733,1.03274,1.00E+20
0,1,0,0,-0.00711507,-0.00293152,-0.574,-0.3,-2073.5,0.16625,-0.262911,-21315500
0,1,0,1,-0.00259857,-0.00888108,-0.47,7707720,1,1.87623,0.855739,1.00E+20
0,1,0,1,-0.00746596,-0.00701067,-0.529333,-0.65,-4313.5,-0.454732,-0.315607,-25677300
0,1,0,1,-0.00786956,-0.00910779,-0.355,58946200,1,20.9965,5.14974,1.00E+20
0,1,0,0,-0.00769757,-0.00136947,-0.537333,4101940,1,0.53069,0.345189,1.00E+20
0,1,0,0,-0.010101,-0.010101,-0.581,-0.45,-2702,-0.271114,-0.214882,-19215600
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,0.00701151,-0.00864378,-0.431333,2735590,1,0.02082,0.0317909,1.00E+20
0,0,0,1,0.00679985,-0.00808242,-0.508333,3402160,1,0.26956,0.181267,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,-0.00514375,-0.00670806,-0.419333,-0.1,-1520,-0.22555,-0.100897,-8641930
0,1,0,1,-0.00950543,-0.00861938,-0.13,15042600000,1,5612.34,1018.57,1.00E+20
0,1,0,0,-0.00881589,-0.00788911,-0.57,7270080,1,1.71292,0.610637,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00988051,-0.00974617,-0.526667,263053000,1,97.1614,18.4264,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00727281,-0.00345014,-0.543333,10659700,1,2.97779,1.13913,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,0.000501406,-0.00896819,-0.508333,3545990,1,0.32323,0.22929,1.00E+20
0,1,0,0,-0.00988951,-0.00539118,-0.591667,-0.6,-3876,-0.374682,-0.304981,-25929800
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00923042,-0.010101,-0.545667,7244730,1,1.70346,0.801319,1.00E+20
0,1,0,0,-0.00945845,-0.00938716,-0.571,-0.675,-5046,-0.495653,-0.343266,-28501200
0,1,0,1,-0.00748868,-0.00908379,-0.542667,-0.625,-4247,-0.462531,-0.300402,-24850400
0,1,0,1,-0.00770276,-0.00418245,-0.540667,-0.575,-3715.5,-0.415015,-0.280011,-23048200
0,1,0,1,-0.00987654,-0.0094345,-0.499667,-0.35,-2257,-0.233338,-0.187409,-15822100
0,1,0,1,-0.00772821,-0.00856939,-0.415667,3585090,1,0.33782,0.196142,1.00E+20
1.00E+20,0,0,0,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,0.00340237,-0.00572449,-0.377667,19442800,1,6.25532,1.06816,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,-0.00709859,-0.00664885,-0.565333,-0.275,-1948,0.13566,-0.227883,-18922600
0,0,0,0,-0.00256294,-0.0045827,-0.463,2.6,-282,0.0573,-0.000880933,1.00E+20
0,1,0,0,-0.00879485,-0.00451754,-0.544667,-0.575,-3724.5,-0.43186,-0.269357,-22449800
0,1,0,1,-0.00549968,-0.00736608,-0.529667,0.8,-751.5,0.65098,-0.0128759,-2097690
0,1,0,1,-0.00522772,-0.00659128,-0.512667,-0.5,-3032.5,-0.335354,-0.24322,-20348500
0,1,0,1,-0.00654353,-0.00534919,-0.509,1.2,-580,0.19447,0.046091,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00558526,-0.00436831,-0.410333,22578000,1,7.42526,2.40964,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00989127,-0.00617242,-0.605,-0.475,-2807,-0.141741,-0.277728,-23782200
0,1,0,0,-0.00555305,-0.00692209,-0.474,-0.1,-1481,-0.055829,-0.113004,-10061500
0,1,0,1,-0.00188488,-0.00803007,-0.382,3124560,-174.5,0.16597,0.0190521,1.00E+20
0,1,0,1,-0.00982948,-0.00952949,-0.239667,457257000,1,169.631,32.2189,1.00E+20
0,0,0,0,-0.000415757,-0.00990023,-0.411667,-0.4,-2464,-0.408787,-0.25972,-13775700
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00918586,-0.00881303,-0.470333,8016080,1,1.9913,1.07283,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00839656,-0.00846124,-0.577667,-0.725,-5620,-0.530175,-0.362906,-30018800
0,1,0,0,-0.00521793,-0.0026936,-0.441,3486520,1,0.30104,0.168327,1.00E+20
0,1,0,1,-0.00901136,-0.00795983,-0.543333,6561320,1,1.44844,0.764356,1.00E+20
0,0,0,1,-0.00461559,-0.00603622,-0.282,24897300,1,8.29073,1.54483,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00584257,-0.00730892,-0.574667,5732890,1,1.1393,0.692603,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00821032,-0.00964621,-0.422,24280600,1,8.0606,2.52207,1.00E+20
0,1,0,1,-0.00743759,-0.00632172,-0.513,-0.65,-4647.5,-0.477599,-0.330086,-26843400
0,1,0,1,-0.00986244,-0.00802688,-0.411,721922000,1,268.394,49.6239,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.000742033,-0.00586452,0.501,76992500000,1,28729.7,5207.33,1.00E+20
0,1,0,1,-0.00962778,-0.00912554,-0.422333,24625200,1,8.18919,2.4837,1.00E+20
0,1,0,1,-0.0044501,-0.00745143,-0.422,4350460,1,0.62343,0.919018,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00541842,-0.000849185,-0.503,2.625,-270.5,0.57196,0.121455,1.00E+20
0,1,0,1,-0.00683886,-0.00789795,-0.440333,14483600,1,4.40475,1.58971,1.00E+20
0,1,0,0,-0.00539766,-0.00855509,-0.496333,0.6,-857.5,0.39542,-0.0303991,-3680580
0,1,0,1,0.00118385,-0.00741865,-0.563667,6093350,1,1.27381,0.933822,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.0063152,-0.00851995,-0.417667,4068500,1,0.51821,0.357457,1.00E+20
0,1,0,1,-0.00894793,-0.00503785,-0.458333,37920800,1,13.1506,3.23821,1.00E+20
0,1,0,0,-0.00920014,-0.00918662,-0.493667,2.675,-257.5,0.24262,0.114949,1.00E+20
0,1,0,1,-0.00731964,-0.0077215,-0.448667,5150540,1,0.92199,0.55184,1.00E+20
0,1,0,0,-0.00967017,-0.00951848,-0.562333,0.55,-892,0.11009,-0.00375247,-3419140
0,1,0,0,-0.00923712,-0.00947556,-0.557667,6875080,1,1.56552,0.699328,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00858662,-0.00224641,-0.554,-0.15,-1597,0.09662,-0.149471,-13324000
0,1,0,0,-0.00766543,-0.00290143,-0.517,-0.175,-1655,0.08417,-0.168,-13977400
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,0,-0.00500508,-0.00660451,-0.512,0.925,-697,0.50978,-0.087652,-861516
0,1,0,1,-0.00862456,-0.00890485,-0.594,3681210,-118,0.37369,0.177351,1.00E+20
0,0,0,0,-0.0033869,-0.00965597,-0.345,0.275,-1127.5,-0.192599,-0.146808,-4931790
0,0,0,0,-0.000407565,-0.00662855,-0.513667,-0.225,-1841,-0.315798,-0.199455,-10459800
0,1,0,1,-0.0070954,-0.00135263,-0.563667,-0.3,-2095.5,0.11481,-0.255546,-20692000
0,1,0,0,-0.010101,-0.00942985,-0.568,-0.725,-5599,-0.542949,-0.35045,-29080200
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00778559,-0.00941943,0.419667,146105000,1,53.5209,10.6082,1.00E+20
0,1,0,1,-0.00830641,-0.00957805,-0.311,1.675,-482.5,0.15635,0.0257057,1.00E+20
0,1,0,0,-0.00988513,-0.00948472,-0.559333,6756680,1,1.52134,0.544519,1.00E+20
0,1,0,1,-0.00319286,-0.0053448,-0.549,0.75,-779.5,-0.095023,-0.0741209,-1477010
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00250107,-0.00966534,-0.451,20166600,1,6.52541,2.22822,1.00E+20
0,1,0,1,-0.00573458,-0.00276371,-0.382,16310200,1,5.08636,1.99032,1.00E+20
0,1,0,0,-0.00810826,-0.00938361,-0.517667,1.525,-528,0.46689,0.0589334,1.00E+20
0,1,0,1,-0.00676367,-0.00795599,0.396667,84291700,1,30.4545,6.2196,1.00E+20
0,0,0,1,0.0117912,-0.00637855,-0.399333,1897710,1,-0.291847,-0.116835,1.00E+20
0,1,0,1,-0.010101,-0.010101,-0.470333,3325600,-81.5,0.24099,0.150668,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00892167,-0.00671141,-0.140667,35994000,1,12.4316,3.03811,1.00E+20
0,1,0,1,-0.00719173,-0.00791307,0.423,39456300000,1,14722.6,2670,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,0,-0.00617066,-0.00357407,-0.450667,1.6,-502,1.73365,0.0442205,1.00E+20
0,1,0,1,-0.00148301,-0.00650855,0.0703333,45176300,1,15.8581,3.84129,1.00E+20
0,1,0,1,-0.00923712,-0.00185048,-0.557667,-0.725,-5743,-0.545461,-0.366172,-29762100
0,0,0,1,-0.00349765,-0.00772616,-0.570333,3096430,1,0.15547,0.105929,1.00E+20
0,0,0,0,-0.00523614,-0.00852273,-0.308667,0.125,-1229.5,-0.061334,-0.105568,-6964490
0,1,0,1,-0.00833549,-0.000206877,-0.523,6372750,1,1.37807,0.790084,1.00E+20
0,1,0,0,-0.00964734,-0.00956854,-0.483667,-0.55,-3491,-0.37602,-0.278415,-22783300
0,1,0,1,-0.010101,-0.010101,-0.454667,18961000,1,6.07552,2.05607,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00440289,-0.00675215,-0.527667,1.875,-434.5,0.07755,-0.0143901,1.00E+20
0,1,0,1,-0.010101,-0.010101,-0.433333,18248100,1,5.80951,1.9121,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,0,0,1,0.00666327,-0.00409446,-0.560333,4009650,1,0.49625,0.414976,1.00E+20
0,1,0,1,-0.00850815,-0.0083148,-0.477333,65279400,1,23.3598,5.08253,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,1,-0.00790227,-0.00930908,-0.528,-0.025,-1372,0.16065,-0.116566,-10743600
0,1,0,0,-0.00668389,-0.00723066,-0.473,1.6,-506.5,0.5215,0.0547639,1.00E+20
0,1,0,1,-0.00956486,-0.00931248,-0.255333,8007180000,1,2986.98,542.558,1.00E+20
1.00E+20,0,0,1,1.00E+20,1.00E+20,1,1.00E+20,1.00E+20,1.00E+20,1.00E+20,1.00E+20
0,1,0,0,-0.00877946,-0.00810949,-0.526667,2.325,-345.5,0.26802,0.102881,1.00E+20
0,1,0,0,-0.00397231,-0.00901048,-0.474333,2.35,-342,0.14599,-0.00195493,1.00E+20
0,1,0,0,-0.0085679,-0.0068812,-0.535,-0.425,-2573,-0.286522,-0.203909,-17623000
0,1,0,1,-0.00977091,-0.00843418,-0.0196667,52067100000,1,19428.5,3521.82,1.00E+20
0,1,0,0,-0.00946811,-0.00275816,-0.595,-0.525,-3196,-0.31725,-0.256489,-22335800
